rating,title,text,asin,parent_asin,user_id,helpful_vote,verified_purchase
3,Must have for seniors,I absolutely love this oil just brought it a week ago and uses it on my hair and my bodyI noticed eczema on my leg and It has been great It does wonders on dry skin and hairI WILL DEFINITELY BUY IT AGAIN,B07TLW6QZN,B07NDL8YX9,9ffb6558,4,1
1,I really love this product,This watch is awful In the video it said it waterproof but when we went on the website it said it was only slightly waterproof Second the stopwatch doesnt stop And it didnt say on Amazon that you cant swim with it on or take a bath with it on or pretty much anything with water involved you cant wear it Dont buy this watch,B01HPUWL0E,B007WGRD46,50bf05f7,0,1
5,Celery Seed good for what ales you,I have only been taking for probably a week and a halfbut so far I love it I have gallstones amongst other health issues Im only 22 so I try to get as organic and healthy as I can get I love this probiotic Before I was just taking the Wal mart stuff but with this I feel a difference The taste takes a little bit to get past My boyfriend says they taste like coco puffs,B01N2B8SQ1,B01HC6D600,8490d6ed,1,1
5,Totally fakeeeeeee,I got these for my husband as he hates to take pills as they upset his stomach  He has faithfully taken them this month and I am ordering more  I cant say if he feels any different but if he didnt feel they had some value I dont think he would have taken the whole bottle and tell me to order more,B007U9HNYU,B079L5BHB3,920a2ec4,0,1
1,Love this scale,This stuff really has worked for me I needed something that would give me that extra boost especially in the morning without the caffeine jittersbr I take 1 or 2 in the morning with cup of coffee I would recommend Elebra for anyone just feeling they need a little something to get them going in the morning or to help you out of those afternoon blahs,B017DT4HM2,B078SBDGGB,36fbca74,0,1
5,Very Nice,While the scale works as a scale the USB connection is completely nonfunctioning and worse the company did not respond to any of my emails and phone callsbr br Avoid this company and its products,B00GI3S622,B01N02B6SD,d411b391,0,1
5,Perfect moisturizer oil,Very easy to use lightweight convenient but the readings vary sometime Overall good purchase,B00K8B6Y60,B07SYNTL34,c037ce0d,0,1
3,More than just for children,Great oil and perfect consistency It does not leave a greasy residue,B00B7FQNH6,B003XDI3NC,259c7fa5,3,1
5,Vitamin comparisons,These are great for those with certain food allergies or intolerance,B07QLN739N,B078X41S2T,74181072,0,1
5,Truly Exceptional In TasteFeeling for your Body,I love the EmergenC super orange flavor but due to the pandemic that flavor was unavailable I was pleasantly surprised that the Lemon Lime flavor was very good Easy way to take in some Vitamin C,B017DT4HM2,B00B7FQNH6,0da3bcce,0,1
1,I recommend starting slow,Shipped fast always have great results with MRI products,B07P6MP49G,B00AQG79JI,84460796,3,1
5,Loved it tasted great,Great supplement for weight reduction,B01A90FMHQ,B07P5QJD27,049349d3,0,1
5,Fast and accurate,I have been using these for years,B0BTY5GTLQ,B00ESQSM6G,c727778f,0,1
5,The Barleans Organic oil Swirl Flax oil has a good taste it is quite different from the taste of,This product was sent to me without a top Unacceptable,B00E4MSRL4,B00E4MSRL4,309e6772,0,1
5,No Just no,I felt a definite boost that lasted the entire day from the very first dose i took  No stomach upset Flavor is fine for me I dont find it horribly unpleasant  This replaced my daily routine of taking 8 separate vitamin pills one was a multi that didnt provide benefits that I could feel Tropical Oasis is actually supplying what I was looking for in a daily dose of vitaminsincreased energy and a feeling of wellbeing Tipmake sure to shake the bottle well before you pour each dose,B07J2SP78K,B00SQ23UPG,5d0e6d5a,0,1
1,Great value item as described,This was our first time trying a liquid vitamin and unfortunately it did not go well We got it for our teenage son and he was not a fan of the taste but also told me that it made him feel a little weird So I tried it myself and almost immediately had an allergic reaction that I needed to take OTC medication to control The only stuff that I am really allergic to in life is poison ivyoak and so this reaction really surprised me I dont know if we just got a bad batch or there is something in the formula that doesnt agree with us Needless to say we wont purchase it again,B00O96VOJ2,B07HFF5X74,5b687216,0,1
5,Item was exactly as pictured,Cant tar off top of new packaging to well with my arthritis,B0150ZAYOQ,B072KJVHNT,5080e8e4,0,1
5,Awesome for Film Fans,Use D 3 as supplemental support particularly during cold and flu seasonbr br Seems pricey,B00B7FQNH6,B01A90FMHQ,b97cb00f,0,1
5,It was bitter,My skin doctor recommeded I take these to help future prevent skin cancer,B01H44ZUMW,B000POXLZC,98c9ce05,0,1
5,just soso,Works some what,B00TYQ7IBK,B07M5X9BWL,1e467ad7,1,1
5,good return policy,as always  forver products are the best,B00ZB2JORC,B09KWWZN1L,fd509c37,0,1
5,Baby loves,We like the product It is very handy in monitoring  our weight loss progress,B01DE9O2WU,B0BKC2WYWB,ada1753f,0,1
5,Great wholefood vitamins,Taste is decent and product is as advertised Hoping this will help with my malabsorption issues,B009NLH014,B000UV06H6,6d3aaaaa,0,1
5,Bueno,I couldnt believe the price for the large amount that comes with it Compared to store brands this is the best by far,B07P5QJD27,B06ZYSKQHG,c9b5887b,0,1
5,it is not a good taste or texture,No complaints My four year old uses this to track her steps like mommy Good value for the money Not very intuitive to use,B003JOIN4E,B016IRQTSU,6e9bdffb,0,1
5,This extract is amazing I have tried four other brands of He,I am sensitive to everything  meds and quite a few supplements This one sets very well with me No issues at all I like the concept of not taking a manmade chemical but rather naturally derived supplements I feel like this one actually does help my overall nutrition,B07QFVHRTT,B00FIIJO2O,8b09e547,0,1
5,topdropper broken with 34 liquid left update seller sent me a new one,We have tried different brands of chocolate vitamins for our kids but most of them taste to chemical for them to like  I have not had one of these but my daughter told us that they are yummy and taste just like chocolate so she has no problem taking them  I hope they dont change the formula will be purchasing the product again,B0013NB6YW,B00068SB20,3b36124a,1,1
4,Low quality DO NOT BUY IT It just wastes your money,great product Mainly bought it to stabilize my mood and it definitely does,B01COW00O2,B07M9NMSNN,35e9eca1,1,1
1,The item,For anyone that feels their memory or ability to process is decreasing this is a good product CDP Choline is better for brain trauma but this is a close second and cheaper This particular product is the cheapest and the least amount of pills you have to take a day to reach a good dose 2 a day for me I pair this with Onnit Alpha Brain and see a HUGE increase in performance memory and ability to recover from daily demands as well as lasting longer where my brain has to stay engaged I will be getting some Oxiracetam and Lions Mane Mushroom soon to stack this with Get this formulation and stack it You wont be sorry,B07J1WGQPP,B0721QY2HL,c305fee9,0,1
3,Loved it so much I bought another one,Very light and lasting moisture,B077B7P83C,B07GNTYK8T,30e01d1c,0,1
5,value,Ive been taking vitamin C for about 18 years John Lee unlike the other supplements I use Im not too concerned about the potency Vitamin C is cheap to make and cheap to put in a pill Theres no reason for a manufacturer to skimp on it However I did find that this vitamin C did not do near as much as other vitamin Cs that Ive hadbr br Most of the supplements I take I can feel the effects directly In the case of vitamin C not only do I feel better when Im taking it but it also helps treat gastroparesis and some other problems I did not receive those benefits with this vitamin Cbr br I thought maybe that the problem was the pills not dissolving in my GI tract Upon chewing it though I noticed that it wasnt very tart 500mg of vitamin C should pack some pucker power However it doesnt All indications are that the dosage of this vitamin C is considerably less than 500 mg,B00K8B6Y60,B07MZMDMRM,6d58892e,0,1
5,Neat little device,I purchased item last November  finally had a chance to open seal yesterday to use it making a GFChestnutPear cake for my family  The container says Use By 0722 but the flour is already very rancid  Unfortunately I cant even return this now since Im past my return cutoff window  This is the second time I bought this item not sure if its from the same seller The one I purchased a couple of years ago was good  The one star is for the vendor where I got this from not the product itself  When it is not rancid it is a very good flour  I wish I can still get a replacement,B078Z5BZ22,B000GCS6US,93ac455b,0,1
5,I would do it again,Flax Oil Emulsions 16oz Strawberry Banana  sold by the Barleans Organic Oils Store  2159br br This is an excellent alternative to fish oil and fish oil capsules  Its easy to swallow tastes relatively good and provides almost 3000 mg Omega3 fatty acid per serving  Best yet the cost here is  10 less than buying it at major brick  mortar retailers,B07KML9JDP,B012CTUT9I,e39cd5b7,0,1
5,Provides energy,Great company to order from VitaJing  customer service is outstanding Product seems to be of pure quality  been adding this to my smoothies its too soon to tell if it is effective,B017DT4HM2,B07SYNTL34,e88575f3,0,1
